timestamp_ns,imu_ang_vel_x,imu_ang_vel_y,imu_ang_vel_z,imu_lin_acc_x,imu_lin_acc_y,imu_lin_acc_z,gps_lat,gps_lon,gps_alt,gps_vel_x,gps_vel_y,gps_vel_z
1772180345364442000,-0.00033178942976519465,-0.0002991928195115179,9.494133701082319e-05,-0.007962705567479134,-0.00975505169481039,-9.825007438659668,47.64146799957688,-122.14016500049779,122.24617767333984,0.0,-0.0,0.0
1772180345376641000,-7.04054327798076e-05,0.00021270649449434131,-0.0001581286487635225,0.044994160532951355,-0.029199635609984398,-9.812381744384766,47.64146799957688,-122.14016500049779,122.24617767333984,0.0,-0.0,0.0
1772180345402024000,-0.0007389942184090614,-0.0014481318648904562,-7.046983955660835e-05,-0.045858852565288544,-0.007756157778203487,-9.812944412231445,47.64146799957688,-122.14016500049779,122.24617767333984,0.0,-0.0,0.0
1772180345414823000,0.0006131123518571258,0.0005953190266154706,-0.0013303016312420368,-0.008518734946846962,-0.007234289776533842,-9.824682235717773,47.64146799957688,-122.14016500049779,122.24617767333984,0.0,-0.0,0.0
1772180345440480000,-0.00014486756117548794,-0.0012538498267531395,0.00015754652849864215,-0.014424784108996391,0.007180976681411266,-9.793693542480469,47.64146799957688,-122.14016500049779,122.24617767333984,0.0,-0.0,0.0
1772180345464245000,-0.0012664437526836991,1.583821722306311e-05,-0.0013531406875699759,0.04087964817881584,0.009551692754030228,-9.804961204528809,47.64146799957688,-122.14016500049779,122.24617767333984,0.0,-0.0,0.0
1772180345487908000,0.0009692223975434899,0.00016444759967271239,-0.0008613517857156694,-0.016157343983650208,-0.01649353839457035,-9.829568862915039,47.64146799957688,-122.14016500049779,122.24617767333984,0.0,-0.0,0.0
1772180345500004000,-9.517349826637655e-05,-0.0005141377332620323,0.0004802591574843973,-0.07586056739091873,0.00202360050752759,-9.793771743774414,47.64146799957688,-122.14016500049779,122.24617767333984,0.0,-0.0,0.0
1772180345524478000,-0.0004243649891577661,0.0012479807483032346,0.0012983732158318162,0.015189556404948235,0.0305325984954834,-9.817270278930664,47.64146799957688,-122.14016500049779,122.24617767333984,0.0,-0.0,0.0
1772180345547331000,0.0007876513991504908,0.00034805439645424485,-0.0005319216870702803,0.01944630593061447,0.029468202963471413,-9.840174674987793,47.64146799957688,-122.14016500049779,122.24617767333984,0.0,-0.0,0.0
1772180345564324000,0.0012230674037709832,0.0008440488600172102,0.0009477025596424937,-0.000908944639377296,-0.028422554954886436,-9.814223289489746,47.64146799957688,-122.14016500049779,122.24617767333984,0.0,-0.0,0.0
1772180345585160000,0.00024037597177084535,2.8552483854582533e-05,0.0004734596877824515,-0.013986106961965561,0.025014305487275124,-9.824677467346191,47.64146799957688,-122.14016500049779,122.24617767333984,0.0,-0.0,0.0
1772180345608504000,-0.0004354229604359716,0.0007016271119937301,-0.0007747628842480481,0.013532504439353943,-0.008788198232650757,-9.796463966369629,47.64146799957688,-122.14016500049779,122.24617767333984,0.0,-0.0,0.0
1772180345620573000,-0.0004357650759629905,0.00027980993036180735,0.0010560865048319101,0.008577542379498482,0.01967695914208889,-9.800454139709473,47.64146799957688,-122.14016500049779,122.24617767333984,0.0,-0.0,0.0
1772180345642500000,9.141970076598227e-05,0.00012205779057694599,0.0009442396694794297,0.009719990193843842,-0.019716251641511917,-9.803915977478027,47.64146799957688,-122.14016500049779,122.24617767333984,0.0,-0.0,0.0
1772180345653526000,0.0004279568966012448,-0.0006224390817806125,0.0005517792887985706,-0.03574712201952934,-0.029685094952583313,-9.758790016174316,47.64146799957688,-122.14016500049779,122.24617767333984,0.0,-0.0,0.0
1772180345682010000,-0.0008590122452005744,-0.0014282321790233254,-5.276910087559372e-05,0.02181243896484375,0.024950044229626656,-9.814593315124512,47.64146799957688,-122.14016500049779,122.24617767333984,0.0,-0.0,0.0
1772180345710727000,-0.0003564937214832753,-0.0016526133986189961,0.0007034011650830507,0.011422473937273026,-0.01600566692650318,-9.831926345825195,47.64146799957688,-122.14016500049779,122.24617767333984,0.0,-0.0,0.0
1772180345723994000,-6.766482692910358e-05,-0.0005239603342488408,-0.0011115228990092874,0.019793545827269554,-0.03400721400976181,-9.788643836975098,47.64146799957688,-122.14016500049779,122.24617767333984,0.0,-0.0,0.0
1772180345742093000,-0.00031785460305400193,-0.0005296439630910754,0.0003141317283734679,0.0254068486392498,-0.0059229182079434395,-9.78287124633789,47.64146799957688,-122.14016500049779,122.24617767333984,0.0,-0.0,0.0
1772180345763371000,0.0008448919979855418,-0.0013975069159641862,-0.0001438747567590326,-0.011989297345280647,-0.01882563717663288,-9.839941024780273,47.64146799957688,-122.14016500049779,122.24617767333984,0.0,-0.0,0.0
1772180345787402000,-0.0001284709433093667,0.0014876141212880611,-0.0005241091712377965,0.0139506496489048,-0.03202138468623161,-9.832263946533203,47.64146799957688,-122.14016500049779,122.24617767333984,0.0,-0.0,0.0
1772180345811287000,0.0002027211303357035,-0.00012722995597869158,-0.0003825585881713778,-0.044185422360897064,0.0057824039831757545,-9.851823806762695,47.64146799957688,-122.14016500049779,122.24617767333984,0.0,-0.0,0.0
1772180345823654000,0.0007158662774600089,0.0001534258044557646,0.0004336124984547496,-0.028951365500688553,0.03172755613923073,-9.801477432250977,47.64146799957688,-122.14016500049779,122.24617767333984,0.0,-0.0,0.0
1772180345847844000,0.00022701561101712286,-0.0008228872902691364,0.000249056814936921,-0.0002396296476945281,-0.018926577642560005,-9.826325416564941,47.64146799957688,-122.14016500049779,122.24617767333984,0.0,-0.0,0.0
1772180345859710000,-0.00038760018651373684,0.0017345318337902427,-0.0011349301785230637,0.006136178504675627,-0.014690175652503967,-9.826366424560547,47.64146799957688,-122.14016500049779,122.24617767333984,0.0,-0.0,0.0
1772180345888826000,7.454871229128912e-05,-0.00020059262169525027,-6.979575118748471e-05,0.0411321260035038,-0.016729341819882393,-9.812932014465332,47.64146799957688,-122.14016500049779,122.24617767333984,0.0,-0.0,0.0
1772180345909184000,-0.0006560053443536162,0.00013847314403392375,-0.0008438959484919906,-0.010340822860598564,-0.03942834958434105,-9.817252159118652,47.64146799957688,-122.14016500049779,122.24617767333984,0.0,-0.0,0.0
1772180345931910000,0.0008799211937002838,0.0014279927127063274,0.001106648938730359,0.02707313746213913,-0.0026755183935165405,-9.790301322937012,47.64146799957688,-122.14016500049779,122.24617767333984,0.0,-0.0,0.0
1772180345950730000,0.0003264932020101696,-7.535601071140263e-06,0.0006733445334248245,-0.011229639872908592,0.00634826859459281,-9.850955963134766,47.64146799957688,-122.14016500049779,122.24617767333984,0.0,-0.0,0.0
1772180345966924000,3.4386550396448e-05,-0.0006651583244092762,-0.0005372868617996573,-0.004769341554492712,-0.0038128828164190054,-9.815903663635254,47.64146799957688,-122.14016500049779,122.24617767333984,0.0,-0.0,0.0
1772180345978268000,0.0005165291368030012,0.0009136535809375346,-0.0002683063212316483,-0.00672091543674469,-0.01760484091937542,-9.79916000366211,47.64146799957688,-122.14016500049779,122.24617767333984,0.0,-0.0,0.0
1772180346001752000,0.00217621261253953,-0.0013729084748774767,0.0007334758411161602,-0.00029914590413682163,0.00034543772926554084,-9.843727111816406,47.64146799957688,-122.14016500049779,122.24617767333984,0.0,-0.0,0.0
1772180346025637000,-0.00018871192878577858,-0.00026420020731166005,-0.0007883512880653143,0.012148132547736168,-0.014430470764636993,-9.829593658447266,47.64146799957688,-122.14016500049779,122.24617767333984,0.0,-0.0,0.0
1772180346048436000,-0.0001941774389706552,-0.00024468248011544347,0.000832551799248904,0.015265677124261856,0.005416774190962315,-9.80136489868164,47.64146799957688,-122.14016500049779,122.24617767333984,0.0,-0.0,0.0
1772180346071463000,-0.0012476135743781924,0.00013934637536294758,-0.0012378098908811808,-0.005840210244059563,-0.007432510610669851,-9.84546184539795,47.64146799957688,-122.14016500049779,122.24617767333984,0.0,-0.0,0.0
1772180346083402000,0.0009907654020935297,-0.0001954777108039707,-0.0006288018194027245,0.03488858416676521,0.004320001695305109,-9.787725448608398,47.64146799957688,-122.14016500049779,122.24617767333984,0.0,-0.0,0.0
1772180346107135000,0.0008090708288364112,0.0007053827284835279,0.0016604976262897253,0.02639099396765232,-0.07037170231342316,-9.806796073913574,47.64146799957688,-122.14016500049779,122.24617767333984,0.0,-0.0,0.0
1772180346130868000,-0.00010811589891090989,-0.001097543048672378,-0.00022150531003717333,0.03448827192187309,-0.013588766567409039,-9.818161010742188,47.64146799957688,-122.14016500049779,122.24617767333984,0.0,-0.0,0.0
1772180346142858000,-0.0007669355836696923,-0.0010794742265716195,-0.0008103684522211552,-0.04688064008951187,-0.024069147184491158,-9.813563346862793,47.64146799957688,-122.14016500049779,122.24617767333984,0.0,-0.0,0.0
1772180346165114000,0.00017612992087379098,-0.00136000313796103,-0.00040385895408689976,0.013078462332487106,0.030350379645824432,-9.825299263000488,47.64146799957688,-122.14016500049779,122.24617767333984,0.0,-0.0,0.0
1772180346188745000,0.00037741963751614094,-0.0031533504370599985,0.00036295095924288034,-0.013400278985500336,-0.030060110613703728,-9.808842658996582,47.64146799957688,-122.14016500049779,122.24617767333984,0.0,-0.0,0.0
1772180346213207000,0.0008486263104714453,0.0016440243925899267,-0.0004993974580429494,-0.001152460346929729,0.012247019447386265,-9.82199478149414,47.64146799957688,-122.14016500049779,122.24617767333984,0.0,-0.0,0.0
1772180346225491000,-1.2949498341185972e-05,0.00035740435123443604,-0.001961003290489316,0.028968287631869316,0.012630616314709187,-9.813735008239746,47.64146799957688,-122.14016500049779,122.24617767333984,0.0,-0.0,0.0
1772180346251829000,-0.00029509610612876713,7.692165672779083e-05,-0.00010088051203638315,-0.004348190035670996,0.001062197145074606,-9.808956146240234,47.64146799957688,-122.14016500049779,122.24617767333984,0.0,-0.0,0.0
1772180346265477000,0.0004965091939084232,-0.00025608125724829733,-0.0010628383606672287,0.02146073803305626,-0.005128639284521341,-9.818814277648926,47.64146799957688,-122.14016500049779,122.24617767333984,0.0,-0.0,0.0
1772180346293466000,-1.4031456885277294e-05,-0.0013256907695904374,0.0014532413333654404,-0.0012435881653800607,-0.013223099522292614,-9.802846908569336,47.64146799957688,-122.14016500049779,122.24617767333984,0.0,-0.0,0.0
1772180346311985000,-9.717441571410745e-05,-0.0010119379730895162,0.0003855701070278883,0.0037874109111726284,0.017306730151176453,-9.819578170776367,47.64146799957688,-122.14016500049779,122.24617767333984,0.0,-0.0,0.0
1772180346320049000,-0.0008595043327659369,-0.0008041816181503236,-0.00016042575589381158,-0.03846604377031326,-0.026600560173392296,-9.795660018920898,47.64146799957688,-122.14016500049779,122.24617767333984,0.0,-0.0,0.0
1772180346352565000,-0.0010082961525768042,0.00044856820022687316,-0.0013643515994772315,0.001527684973552823,-0.00623680604621768,-9.801304817199707,47.64146799957688,-122.14016500049779,122.24617767333984,0.0,-0.0,0.0
1772180346352565000,-0.0010082961525768042,0.00044856820022687316,-0.0013643515994772315,0.001527684973552823,-0.00623680604621768,-9.801304817199707,47.64146799957688,-122.14016500049779,122.24617767333984,0.0,-0.0,0.0
1772180346393336000,0.0005825190455652773,0.0011097034439444542,0.00015577164595015347,0.02677658200263977,0.013916940428316593,-9.778983116149902,47.64146799957688,-122.14016500049779,122.24617767333984,0.0,-0.0,0.0
1772180346410598000,0.001500805839896202,-0.00022905608057044446,2.0091472833883017e-05,-0.016568919643759727,0.030391277745366096,-9.850747108459473,47.64146799957688,-122.14016500049779,122.24617767333984,0.0,-0.0,0.0
1772180346421977000,0.0005523764993995428,0.0005888101877644658,0.0008420553640462458,0.031800076365470886,0.027896858751773834,-9.811452865600586,47.64146799957688,-122.14016500049779,122.24617767333984,0.0,-0.0,0.0
1772180346450472000,0.0011984469601884484,-0.0005801775841973722,-0.0009576714364811778,0.028212713077664375,0.004178729839622974,-9.806297302246094,47.64146799957688,-122.14016500049779,122.24617767333984,0.0,-0.0,0.0
1772180346465044000,0.0011445475975051522,-0.0004756151174660772,0.00018771951727103442,-0.004558116663247347,0.01638115383684635,-9.825850486755371,47.64146799957688,-122.14016500049779,122.24617767333984,0.0,-0.0,0.0
1772180346491827000,4.231986895320006e-05,0.0004907661932520568,0.0004543396644294262,0.0379147045314312,0.018749650567770004,-9.797158241271973,47.64146799957688,-122.14016500049779,122.24617767333984,0.0,-0.0,0.0
1772180346505056000,-0.0019461046904325485,-0.0007857978343963623,-0.00024650953128002584,-0.019756922498345375,-0.018303176388144493,-9.772232055664062,47.64146799957688,-122.14016500049779,122.24617767333984,0.0,-0.0,0.0
1772180346532235000,0.0004743127792607993,0.00017634753021411598,-0.0008114695083349943,0.04030296206474304,0.015187988057732582,-9.761924743652344,47.64146799957688,-122.14016500049779,122.24617767333984,0.0,-0.0,0.0
1772180346546783000,0.00012706273992080241,-0.0004344060434959829,-0.0012206376995891333,-0.012461207807064056,-0.01664256863296032,-9.789778709411621,47.64146799957688,-122.14016500049779,122.24617767333984,0.0,-0.0,0.0
1772180346559830000,-0.0004315350961405784,0.0005006353603675961,-0.0006355789955705404,-0.021482545882463455,0.013565019704401493,-9.806002616882324,47.64146799957688,-122.14016500049779,122.24617767333984,0.0,-0.0,0.0
1772180346588199000,-0.0007761104498058558,0.0016024023061618209,-0.001997987739741802,0.0015314361080527306,0.01719633862376213,-9.791257858276367,47.64146799957688,-122.14016500049779,122.24617767333984,0.0,-0.0,0.0
1772180346602308000,-0.0004516406625043601,0.00041291717207059264,0.001532754860818386,-0.05636676773428917,-0.008150812238454819,-9.805697441101074,47.64146799957688,-122.14016500049779,122.24617767333984,0.0,-0.0,0.0
1772180346635697000,0.00029211127548478544,0.0003380270500201732,0.0010693625081330538,-0.000750248203985393,-0.0233228150755167,-9.825023651123047,47.64146799957688,-122.14016500049779,122.24617767333984,0.0,-0.0,0.0
1772180346643431000,-0.00079760403605178,0.0010143888648599386,-0.0007608643500134349,-0.04917354881763458,-0.041342172771692276,-9.798678398132324,47.64146799957688,-122.14016500049779,122.24617767333984,0.0,-0.0,0.0
1772180346674037000,-0.0002838701184373349,0.0006216554902493954,0.00014776195166632533,0.00770011218264699,0.0019910242408514023,-9.834297180175781,47.64146799957688,-122.14016500049779,122.24617767333984,0.0,-0.0,0.0
1772180346687396000,0.0010153708280995488,0.0004012486315332353,0.00019613020413089544,-0.02578401379287243,0.0031365896575152874,-9.784191131591797,47.64146799957688,-122.14016500049779,122.24617767333984,0.0,-0.0,0.0
1772180346714439000,7.26771613699384e-05,-0.00027396768564358354,-0.0008290970581583679,-0.008148879744112492,0.004047155845910311,-9.810460090637207,47.64146799957688,-122.14016500049779,122.24617767333984,0.0,-0.0,0.0
1772180346729958000,0.0004276954277884215,0.000452167063485831,-8.426767453784123e-05,-0.02203778550028801,-0.005871134344488382,-9.798266410827637,47.64146799957688,-122.14016500049779,122.24617767333984,0.0,-0.0,0.0
1772180346747917000,-0.0004224380827508867,-0.00015682997764088213,-0.000781651702709496,-0.009094983339309692,0.001102582085877657,-9.777560234069824,47.64146799957688,-122.14016500049779,122.24617767333984,0.0,-0.0,0.0
1772180346772627000,0.00021295459009706974,8.840839291224256e-05,0.0010834743734449148,0.005196568090468645,-0.013197354041039944,-9.782407760620117,47.64146799957688,-122.14016500049779,122.24617767333984,0.0,-0.0,0.0
1772180346789724000,0.00011250235547777265,-0.0004295444814488292,0.0006570715340785682,-0.00187617854680866,0.004119942896068096,-9.804073333740234,47.64146799957688,-122.14016500049779,122.24617767333984,0.0,-0.0,0.0
1772180346813803000,-9.583165956428275e-05,-0.0012462661834433675,0.00025658964295871556,0.00946136750280857,-0.018054960295557976,-9.824655532836914,47.64146799957688,-122.14016500049779,122.24617767333984,0.0,-0.0,0.0
1772180346827350000,-8.382154919672757e-05,-9.557580051477998e-05,0.0006358911632560194,-0.017990220338106155,-0.001228227629326284,-9.791110038757324,47.64146799957688,-122.14016500049779,122.24617767333984,0.0,-0.0,0.0
1772180346841849000,0.0010839280439540744,-0.0004641019622795284,0.001388567266985774,0.012999052181839943,0.00860187504440546,-9.806917190551758,47.64146799957688,-122.14016500049779,122.24617767333984,0.0,-0.0,0.0
1772180346870460000,0.0008234354318119586,-0.0002505925658624619,0.00041514509939588606,0.007425679359585047,-0.015899669378995895,-9.838083267211914,47.64146799957688,-122.14016500049779,122.24617767333984,0.0,-0.0,0.0
1772180346884063000,-0.0006056760321371257,0.0003913599066436291,-0.0003363358846399933,-0.0046963742934167385,-0.016907423734664917,-9.825726509094238,47.64146799957688,-122.14016500049779,122.24617767333984,0.0,-0.0,0.0
1772180346914657000,0.00022533215815201402,0.0004861576308030635,0.00022673291095998138,-0.001453510718420148,0.009274084120988846,-9.85322093963623,47.64146799957688,-122.14016500049779,122.24617767333984,0.0,-0.0,0.0
1772180346928665000,5.158470230526291e-05,0.0010683474829420447,0.0003570750413928181,-0.005428784992545843,0.014497801661491394,-9.787625312805176,47.64146799957688,-122.14016500049779,122.24617767333984,0.0,-0.0,0.0
1772180346956314000,-0.0009539051097817719,-0.0014926387229934335,0.00010839069000212476,-0.007677397225052118,0.009879437275230885,-9.791168212890625,47.64146799957688,-122.14016500049779,122.24617767333984,0.0,-0.0,0.0
1772180346974933000,0.0002815012994688004,0.0009356972295790911,0.00022052261920180172,-0.0026181135326623917,0.005915396381169558,-9.791237831115723,47.64146799957688,-122.14016500049779,122.24617767333984,0.0,-0.0,0.0
1772180346984063000,-0.0008729641558602452,-0.0007156056817620993,0.001851193024776876,-0.006123146507889032,-0.02199304662644863,-9.820427894592285,47.64146799957688,-122.14016500049779,122.24617767333984,0.0,-0.0,0.0
1772180347011533000,-0.0012931979726999998,0.0003937745641451329,0.0002131450455635786,-0.028928667306900024,0.013081894256174564,-9.776912689208984,47.64146799957688,-122.14016500049779,122.24617767333984,0.0,-0.0,0.0
1772180347026234000,3.5673536331159994e-05,0.00010755958646768704,0.0006777779781259596,0.03573807328939438,-0.015635894611477852,-9.835488319396973,47.64146799957688,-122.14016500049779,122.24617767333984,0.0,-0.0,0.0
1772180347053538000,0.0020347859244793653,-0.0001930851285578683,0.0005339267663657665,0.027636131271719933,-0.024840928614139557,-9.801339149475098,47.64146799957688,-122.14016500049779,122.24617767333984,0.0,-0.0,0.0
1772180347066086000,0.0014011895982548594,-0.0015980545431375504,0.000516505038831383,-0.040256794542074203,-0.0351000651717186,-9.782027244567871,47.64146799957688,-122.14016500049779,122.24617767333984,0.0,-0.0,0.0
1772180347091829000,0.0006310836761258543,-9.572003182256594e-05,0.000815803068690002,-0.017324037849903107,-0.016302328556776047,-9.829757690429688,47.64146799957688,-122.14016500049779,122.24617767333984,0.0,-0.0,0.0
1772180347106594000,0.0001496151089668274,0.0007293868693523109,0.00023202929878607392,-0.014267191290855408,0.01870989240705967,-9.817300796508789,47.64146799957688,-122.14016500049779,122.24617767333984,0.0,-0.0,0.0
1772180347131246000,-0.0009936665883287787,-0.00042674184078350663,-0.0005228255758993328,-0.0111351627856493,0.06816775351762772,-9.78990364074707,47.64146799957688,-122.14016500049779,122.24617767333984,0.0,-0.0,0.0
1772180347156324000,-0.001308586448431015,0.0003139783802907914,0.0011692858533933759,-0.009805073961615562,0.0059439875185489655,-9.820669174194336,47.64146799957688,-122.14016500049779,122.24617767333984,0.0,-0.0,0.0
1772180347169302000,0.0006807974423281848,-0.0016422990011051297,-0.0006231142906472087,0.010714014992117882,-0.04409558326005936,-9.818602561950684,47.64146799957688,-122.14016500049779,122.24617767333984,0.0,-0.0,0.0
1772180347192473000,-0.002653087954968214,-0.0017099357210099697,0.000605462584644556,0.011017631739377975,0.011028094217181206,-9.74402141571045,47.64146799957688,-122.14016500049779,122.24617767333984,0.0,-0.0,0.0
1772180347215017000,0.0004847246455028653,0.002831954974681139,0.0012973648263141513,0.019946087151765823,0.07076922059059143,-9.859784126281738,47.64146799957688,-122.14016500049779,122.24617767333984,0.0,-0.0,0.0
1772180347227893000,-0.00035400179331190884,0.0009756039944477379,0.0012140489416196942,-0.024818740785121918,0.0026725376956164837,-9.826193809509277,47.64146799957688,-122.14016500049779,122.24617767333984,0.0,-0.0,0.0
1772180347253246000,-0.0004200083785690367,-0.0003585170197766274,-0.00025308565818704665,0.004148408304899931,0.0012497063726186752,-9.781036376953125,47.64146799957688,-122.14016500049779,122.24617767333984,0.0,-0.0,0.0
1772180347276138000,5.2735471399500966e-05,-0.0006584065267816186,0.002176426351070404,0.011281836777925491,0.030463779345154762,-9.81822395324707,47.64146799957688,-122.14016500049779,122.24617767333984,0.0,-0.0,0.0
1772180347292129000,-0.0003399857960175723,0.00032630222267471254,-0.0006447354098781943,-0.0046875071711838245,0.013115438632667065,-9.80873966217041,47.64146799957688,-122.14016500049779,122.24617767333984,0.0,-0.0,0.0
1772180347315355000,-0.00013101047079544514,0.0010307003976777196,0.0003035785921383649,-0.015488142147660255,-0.0008853321196511388,-9.790691375732422,47.64146799957688,-122.14016500049779,122.24617767333984,0.0,-0.0,0.0
1772180347329504000,0.0019188009900972247,-0.00039908813778311014,-2.039096216321923e-05,0.005297285504639149,0.0223854910582304,-9.804295539855957,47.64146799957688,-122.14016500049779,122.24617767333984,0.0,-0.0,0.0
1772180347356911000,-0.0002819603541865945,-0.0006130135152488947,0.0007570102461613715,-0.023791735991835594,0.03655945882201195,-9.775218963623047,47.64146799957688,-122.14016500049779,122.24617767333984,0.0,-0.0,0.0
1772180347369428000,7.524171087425202e-05,0.00012332767073530704,0.0003446516930125654,-0.006263452582061291,-0.005102652590721846,-9.814574241638184,47.64146799957688,-122.14016500049779,122.24617767333984,0.0,-0.0,0.0
1772180347383469000,-0.0004192864871583879,-9.517429862171412e-05,-0.0006385562592186034,-0.01717516966164112,-0.0051744491793215275,-9.805909156799316,47.64146799957688,-122.14016500049779,122.24617767333984,0.0,-0.0,0.0
1772180347416006000,0.000528839707840234,-0.0009110418614000082,-4.731103763333522e-05,0.003067401237785816,-0.015692105516791344,-9.805038452148438,47.64146799957688,-122.14016500049779,122.24617767333984,0.0,-0.0,0.0
1772180347434799000,-7.818569429218769e-05,-0.0001362121111014858,7.66636076150462e-05,-0.0075864349491894245,0.01334350649267435,-9.801424980163574,47.64146799957688,-122.14016500049779,122.24617767333984,0.0,-0.0,0.0
1772180347448587000,0.0008122586295939982,-0.0005446069408208132,-4.8181416786974296e-05,-0.030510734766721725,0.00800113845616579,-9.8117094039917,47.64146799957688,-122.14016500049779,122.24617767333984,0.0,-0.0,0.0
1772180347474047000,0.0015377855161204934,0.0004356571298558265,-0.0011510845506563783,-0.0004295436665415764,-0.03701494261622429,-9.802989959716797,47.64146799957688,-122.14016500049779,122.24617767333984,0.0,-0.0,0.0
1772180347474047000,0.0015377855161204934,0.0004356571298558265,-0.0011510845506563783,-0.0004295436665415764,-0.03701494261622429,-9.802989959716797,47.64146799957688,-122.14016500049779,122.24617767333984,0.0,-0.0,0.0
1772180347516315000,0.0004167611477896571,-0.0002869761665351689,0.0011103135766461492,-0.0008914226200431585,-0.0008252565748989582,-9.816086769104004,47.64146799957688,-122.14016500049779,122.24617767333984,0.0,-0.0,0.0
1772180347531878000,-0.0001603358832653612,-0.0006217804038897157,-2.6968315069098026e-05,0.014794185757637024,0.039149586111307144,-9.820335388183594,47.64146799957688,-122.14016500049779,122.24617767333984,0.0,-0.0,0.0
1772180347557441000,0.0003900723240803927,8.437853102805093e-05,0.0006392227369360626,0.0497477762401104,-0.010333392769098282,-9.789911270141602,47.64146799957688,-122.14016500049779,122.24617767333984,0.0,-0.0,0.0
1772180347570636000,0.00018566638755146414,0.000316820340231061,-0.00017111761553678662,-0.013747131451964378,-0.0037951336707919836,-9.815278053283691,47.64146799957688,-122.14016500049779,122.24617767333984,0.0,-0.0,0.0
1772180347598420000,0.0003952257102355361,-0.0005334296729415655,0.001035085879266262,0.008246004581451416,-0.005803277716040611,-9.827472686767578,47.64146799957688,-122.14016500049779,122.24617767333984,0.0,-0.0,0.0
1772180347598420000,0.0003952257102355361,-0.0005334296729415655,0.001035085879266262,0.008246004581451416,-0.005803277716040611,-9.827472686767578,47.64146799957688,-122.14016500049779,122.24617767333984,0.0,-0.0,0.0
